TemplateId;ItemName;ItemString;Level;RareGrade;CombatItemType;Dungeon;Gear;PowerTier;UpgradeTo;EvolutionSet;UnlockTo;Material_1;MaterialName_1;Amount_1;Material_2;MaterialName_2;Amount_2;Material_3;MaterialName_3;Amount_3;Material_4;MaterialName_4;Amount_4;Material_5;MaterialName_5;Amount_5;Notes;Column1;_1
13623;circle;Flawless Flamecoil;58;4;EQUIP_WEAPON;Kelsaik;Flawless Frostfire;2;;;;;;;;;;;;;;;;;;;;;
13624;bow;Flawless Firebow;58;4;EQUIP_WEAPON;Kelsaik;Flawless Frostfire;2;;;;;;;;;;;;;;;;;;;;;
13625;staff;Flawless Pillar of Fire;58;4;EQUIP_WEAPON;Kelsaik;Flawless Frostfire;2;;;;;;;;;;;;;;;;;;;;;
13626;rod;Flawless Emberneedle;58;4;EQUIP_WEAPON;Kelsaik;Flawless Frostfire;2;;;;;;;;;;;;;;;;;;;;;
71759;chain;Flawless Icefangs;58;4;EQUIP_WEAPON;Kelsaik;Flawless Frostfire;2;;;;;;;;;;;;;;;;;;;;;
55418;blaster;Flawless Ice Barrel;58;4;EQUIP_WEAPON;Kelsaik;Flawless Frostfire;2;;;;;;;;;;;;;;;;;;;;;
55419;blaster;Flawless Flame Barrel;58;4;EQUIP_WEAPON;Kelsaik;Flawless Frostfire;2;;;;;;;;;;;;;;;;;;;;;
58033;shuriken;Flawless Icebloom;58;4;EQUIP_WEAPON;Kelsaik;Flawless Frostfire;2;;;;;;;;;;;;;;;;;;;;;
58034;shuriken;Flawless Fyrbloom;58;4;EQUIP_WEAPON;Kelsaik;Flawless Frostfire;2;;;;;;;;;;;;;;;;;;;;;
59466;glaive;Flawless Frostcutter;58;4;EQUIP_WEAPON;Kelsaik;Flawless Frostfire;2;;;;;;;;;;;;;;;;;;;;;
59467;glaive;Flawless Embercutter;58;4;EQUIP_WEAPON;Kelsaik;Flawless Frostfire;2;;;;;;;;;;;;;;;;;;;;;
82417;gauntlet;Flawless Frozen Mitts;58;4;EQUIP_WEAPON;Kelsaik;Flawless Frostfire;2;;;;;;;;;;;;;;;;;;;;;
82418;gauntlet;Flawless Emberfists;58;4;EQUIP_WEAPON;Kelsaik;Flawless Frostfire;2;;;;;;;;;;;;;;;;;;;;;
13616;feetMail;Flawless Frigid Greaves;58;4;EQUIP_ARMOR_LEG;Kelsaik;Flawless Frostfire;2;;;;;;;;;;;;;;;;;;;;;
13617;feetLeather;Flawless Doomwalkers;58;4;EQUIP_ARMOR_LEG;Kelsaik;Flawless Frostfire;2;;;;;;;;;;;;;;;;;;;;;
13618;feetRobe;Flawless Icetrippers;58;4;EQUIP_ARMOR_LEG;Kelsaik;Flawless Frostfire;2;;;;;;;;;;;;;;;;;;;;;
71758;chain;Flawless Blazearcs;58;4;EQUIP_WEAPON;Kelsaik;Flawless Frostfire;3;;;;;;;;;;;;;;;;;;;;;
13238;dual;Fane & Glory;60;4;EQUIP_WEAPON;Crafting;Dreamkeeper;3;;;;;;;;;;;;;;;;;;;;;
13239;lance;Piledriver;60;4;EQUIP_WEAPON;Crafting;Dreamkeeper;3;;;;;;;;;;;;;;;;;;;;;
13240;twohand;Amani Plowshare;60;4;EQUIP_WEAPON;Crafting;Dreamkeeper;3;;;;;;;;;;;;;;;;;;;;;
13241;axe;Safecracker;60;4;EQUIP_WEAPON;Crafting;Dreamkeeper;3;;;;;;;;;;;;;;;;;;;;;
13242;circle;Plate of Revenge;60;4;EQUIP_WEAPON;Crafting;Dreamkeeper;3;;;;;;;;;;;;;;;;;;;;;
13243;bow;Longsting;60;4;EQUIP_WEAPON;Crafting;Dreamkeeper;3;;;;;;;;;;;;;;;;;;;;;
13244;staff;Intercede;60;4;EQUIP_WEAPON;Crafting;Dreamkeeper;3;;;;;;;;;;;;;;;;;;;;;
13245;rod;Malignificence;60;4;EQUIP_WEAPON;Crafting;Dreamkeeper;3;;;;;;;;;;;;;;;;;;;;;
71760;chain;Nightpiercers;60;4;EQUIP_WEAPON;Crafting;Dreamkeeper;3;;;;;;;;;;;;;;;;;;;;;
55393;blaster;Daredevil Gun;60;4;EQUIP_WEAPON;Crafting;Dreamkeeper;3;;;;;;;;;;;;;;;;;;;;;
58023;shuriken;Complestar;60;4;EQUIP_WEAPON;Crafting;Dreamkeeper;3;;;;;;;;;;;;;;;;;;;;;
59441;glaive;Everblade;60;4;EQUIP_WEAPON;Crafting;Dreamkeeper;3;;;;;;;;;;;;;;;;;;;;;
82393;gauntlet;Sacred Powerfists;60;4;EQUIP_WEAPON;Crafting;Dreamkeeper;3;;;;;;;;;;;;;;;;;;;;;
18485;feetMail;Cruralogies;60;4;EQUIP_ARMOR_LEG;Crafting;Dreamkeeper;3;;;;;;;;;;;;;;;;;;;;;
18488;feetLeather;Countersteps;60;4;EQUIP_ARMOR_LEG;Crafting;Dreamkeeper;3;;;;;;;;;;;;;;;;;;;;;
18491;feetRobe;Trimblefeet;60;4;EQUIP_ARMOR_LEG;Crafting;Dreamkeeper;3;;;;;;;;;;;;;;;;;;;;;
18483;bodyMail;Sonomail;60;4;EQUIP_ARMOR_BODY;Crafting;Dreamkeeper;3;;;;;;;;;;;;;;;;;;;;;
18486;bodyLeather;Duskpelt;60;4;EQUIP_ARMOR_BODY;Crafting;Dreamkeeper;3;;;;;;;;;;;;;;;;;;;;;
18489;bodyRobe;Nightshift;60;4;EQUIP_ARMOR_BODY;Crafting;Dreamkeeper;3;;;;;;;;;;;;;;;;;;;;;
18484;handMail;Deathreach;60;4;EQUIP_ARMOR_ARM;Crafting;Dreamkeeper;3;;;;;;;;;;;;;;;;;;;;;
18487;handLeather;Prehens;60;4;EQUIP_ARMOR_ARM;Crafting;Dreamkeeper;3;;;;;;;;;;;;;;;;;;;;;
18490;handRobe;Tracesleeves;60;4;EQUIP_ARMOR_ARM;Crafting;Dreamkeeper;3;;;;;;;;;;;;;;;;;;;;;
18902;dual;Research & Inquiry;60;3;EQUIP_WEAPON;Trust;Agnitor;4;;;;;;;;;;;;;;;;;;;;;
18903;lance;Tower of Evidence;60;3;EQUIP_WEAPON;Trust;Agnitor;4;;;;;;;;;;;;;;;;;;;;;
18904;twohand;Mindslash;60;3;EQUIP_WEAPON;Trust;Agnitor;4;;;;;;;;;;;;;;;;;;;;;
18905;axe;Secret Carver;60;3;EQUIP_WEAPON;Trust;Agnitor;4;;;;;;;;;;;;;;;;;;;;;
18906;circle;Scholarly Circle;60;3;EQUIP_WEAPON;Trust;Agnitor;4;;;;;;;;;;;;;;;;;;;;;
18907;bow;Reach of Knowledge;60;3;EQUIP_WEAPON;Trust;Agnitor;4;;;;;;;;;;;;;;;;;;;;;
18908;staff;Insight;60;3;EQUIP_WEAPON;Trust;Agnitor;4;;;;;;;;;;;;;;;;;;;;;
18909;rod;Shrewd Judgment;60;3;EQUIP_WEAPON;Trust;Agnitor;4;;;;;;;;;;;;;;;;;;;;;
71761;chain;Ephemeral Truth;60;3;EQUIP_WEAPON;Trust;Agnitor;4;;;;;;;;;;;;;;;;;;;;;
55439;blaster;Lightpiercer;60;3;EQUIP_WEAPON;Trust;Agnitor;4;;;;;;;;;;;;;;;;;;;;;
58053;shuriken;Seeker's Shuriken;60;3;EQUIP_WEAPON;Trust;Agnitor;4;;;;;;;;;;;;;;;;;;;;;
59487;glaive;Seekerlight;60;3;EQUIP_WEAPON;Trust;Agnitor;4;;;;;;;;;;;;;;;;;;;;;
82439;gauntlet;Fists of the Scholar;60;3;EQUIP_WEAPON;Trust;Agnitor;4;;;;;;;;;;;;;;;;;;;;;
18912;feetMail;Footholds;60;3;EQUIP_ARMOR_LEG;Trust;Agnitor;4;;;;;;;;;;;;;;;;;;;;;
18915;feetLeather;Boots of Record;60;3;EQUIP_ARMOR_LEG;Trust;Agnitor;4;;;;;;;;;;;;;;;;;;;;;
18918;feetRobe;Steps of Knowledge;60;3;EQUIP_ARMOR_LEG;Trust;Agnitor;4;;;;;;;;;;;;;;;;;;;;;
18910;bodyMail;Scriven Mail;60;3;EQUIP_ARMOR_BODY;Trust;Agnitor;4;;;;;;;;;;;;;;;;;;;;;
18913;bodyLeather;Harness of Understanding;60;3;EQUIP_ARMOR_BODY;Trust;Agnitor;4;;;;;;;;;;;;;;;;;;;;;
18916;bodyRobe;Smartypants;60;3;EQUIP_ARMOR_BODY;Trust;Agnitor;4;;;;;;;;;;;;;;;;;;;;;
18911;handMail;Grips of Understanding;60;3;EQUIP_ARMOR_ARM;Trust;Agnitor;4;;;;;;;;;;;;;;;;;;;;;
18914;handLeather;Gloves of Acumen;60;3;EQUIP_ARMOR_ARM;Trust;Agnitor;4;;;;;;;;;;;;;;;;;;;;;
18917;handRobe;Scribe's Fingers;60;3;EQUIP_ARMOR_ARM;Trust;Agnitor;4;;;;;;;;;;;;;;;;;;;;;
18817;dual;Slander & Libel;60;3;EQUIP_WEAPON;ACNM;Discord;4;;;;;;;;;;;;;;;;;;;;;
18818;lance;Chaosium;60;3;EQUIP_WEAPON;ACNM;Discord;4;;;;;;;;;;;;;;;;;;;;;
18819;twohand;Unraveler;60;3;EQUIP_WEAPON;ACNM;Discord;4;;;;;;;;;;;;;;;;;;;;;
18820;axe;Conspirator's Axe;60;3;EQUIP_WEAPON;ACNM;Discord;4;;;;;;;;;;;;;;;;;;;;;
18821;circle;Unwinding;60;3;EQUIP_WEAPON;ACNM;Discord;4;;;;;;;;;;;;;;;;;;;;;
18822;bow;Addlespring;60;3;EQUIP_WEAPON;ACNM;Discord;4;;;;;;;;;;;;;;;;;;;;;
18823;staff;Pandemonia;60;3;EQUIP_WEAPON;ACNM;Discord;4;;;;;;;;;;;;;;;;;;;;;
18824;rod;Spire of Discord;60;3;EQUIP_WEAPON;ACNM;Discord;4;;;;;;;;;;;;;;;;;;;;;
71762;chain;Fractured Arcs;60;3;EQUIP_WEAPON;ACNM;Discord;4;;;;;;;;;;;;;;;;;;;;;
55435;blaster;Chaospreader;60;3;EQUIP_WEAPON;ACNM;Discord;4;;;;;;;;;;;;;;;;;;;;;
58049;shuriken;Leilies;60;3;EQUIP_WEAPON;ACNM;Discord;4;;;;;;;;;;;;;;;;;;;;;
59483;glaive;Nullifalcata;60;3;EQUIP_WEAPON;ACNM;Discord;4;;;;;;;;;;;;;;;;;;;;;
82435;gauntlet;Fists of the Seer;60;3;EQUIP_WEAPON;ACNM;Discord;4;;;;;;;;;;;;;;;;;;;;;
18827;feetMail;Treads of Turbulence;60;3;EQUIP_ARMOR_LEG;ACNM;Discord;4;;;;;;;;;;;;;;;;;;;;;
18830;feetLeather;Sundersteps;60;3;EQUIP_ARMOR_LEG;ACNM;Discord;4;;;;;;;;;;;;;;;;;;;;;
18833;feetRobe;Jumbletoes;60;3;EQUIP_ARMOR_LEG;ACNM;Discord;4;;;;;;;;;;;;;;;;;;;;;
18825;bodyMail;Strifeguard;60;3;EQUIP_ARMOR_BODY;ACNM;Discord;4;;;;;;;;;;;;;;;;;;;;;
18828;bodyLeather;Timerend Vest;60;3;EQUIP_ARMOR_BODY;ACNM;Discord;4;;;;;;;;;;;;;;;;;;;;;
18831;bodyRobe;Thulsan Robe;60;3;EQUIP_ARMOR_BODY;ACNM;Discord;4;;;;;;;;;;;;;;;;;;;;;
18826;handMail;Feudkist Fists;60;3;EQUIP_ARMOR_ARM;ACNM;Discord;4;;;;;;;;;;;;;;;;;;;;;
18829;handLeather;Hands of Unease;60;3;EQUIP_ARMOR_ARM;ACNM;Discord;4;;;;;;;;;;;;;;;;;;;;;
18832;handRobe;Tear-Away Sleeves;60;3;EQUIP_ARMOR_ARM;ACNM;Discord;4;;;;;;;;;;;;;;;;;;;;;
19144;feetMail;Bilestrides;60;3;EQUIP_ARMOR_LEG;MCNM;Queen's Wrath;5;;;;;;;;;;;;;;;;;;;;;
19147;feetLeather;Gallsteps;60;3;EQUIP_ARMOR_LEG;MCNM;Queen's Wrath;5;;;;;;;;;;;;;;;;;;;;;
19150;feetRobe;Slippers of Hate;60;3;EQUIP_ARMOR_LEG;MCNM;Queen's Wrath;5;;;;;;;;;;;;;;;;;;;;;
19142;bodyMail;Piquemail;60;3;EQUIP_ARMOR_BODY;MCNM;Queen's Wrath;5;;;;;;;;;;;;;;;;;;;;;
19145;bodyLeather;Seethemark Vest;60;3;EQUIP_ARMOR_BODY;MCNM;Queen's Wrath;5;;;;;;;;;;;;;;;;;;;;;
19148;bodyRobe;Malevolace;60;3;EQUIP_ARMOR_BODY;MCNM;Queen's Wrath;5;;;;;;;;;;;;;;;;;;;;;
19143;handMail;Fists of Fury;60;3;EQUIP_ARMOR_ARM;MCNM;Queen's Wrath;5;;;;;;;;;;;;;;;;;;;;;
19146;handLeather;Fitmaker's Mitts;60;3;EQUIP_ARMOR_ARM;MCNM;Queen's Wrath;5;;;;;;;;;;;;;;;;;;;;;
19149;handRobe;Frenzy Fingers;60;3;EQUIP_ARMOR_ARM;MCNM;Queen's Wrath;5;;;;;;;;;;;;;;;;;;;;;
18868;dual;Ridge & Rift;60;3;EQUIP_WEAPON;ACHM;Abyss;5;;;;;;;;;;;;;;;;;;;;;
18869;lance;Cleftwedge;60;3;EQUIP_WEAPON;ACHM;Abyss;5;;;;;;;;;;;;;;;;;;;;;
18870;twohand;Rendfall;60;3;EQUIP_WEAPON;ACHM;Abyss;5;;;;;;;;;;;;;;;;;;;;;
18871;axe;Voidcutter;60;3;EQUIP_WEAPON;ACHM;Abyss;5;;;;;;;;;;;;;;;;;;;;;
18872;circle;Disc Obscura;60;3;EQUIP_WEAPON;ACHM;Abyss;5;;;;;;;;;;;;;;;;;;;;;
18873;bow;Boundless Reach;60;3;EQUIP_WEAPON;ACHM;Abyss;5;;;;;;;;;;;;;;;;;;;;;
18874;staff;Fatebender;60;3;EQUIP_WEAPON;ACHM;Abyss;5;;;;;;;;;;;;;;;;;;;;;
18875;rod;Baton of the Abyss;60;3;EQUIP_WEAPON;ACHM;Abyss;5;;;;;;;;;;;;;;;;;;;;;
71763;chain;Abyssfangs;60;3;EQUIP_WEAPON;ACHM;Abyss;5;;;;;;;;;;;;;;;;;;;;;
55437;blaster;Deepwell Tube;60;3;EQUIP_WEAPON;ACHM;Abyss;5;;;;;;;;;;;;;;;;;;;;;
58051;shuriken;Divisifia;60;3;EQUIP_WEAPON;ACHM;Abyss;5;;;;;;;;;;;;;;;;;;;;;
59485;glaive;Lifesinker;60;3;EQUIP_WEAPON;ACHM;Abyss;5;;;;;;;;;;;;;;;;;;;;;
82437;gauntlet;Fists of the Argon's Eye;60;3;EQUIP_WEAPON;ACHM;Abyss;5;;;;;;;;;;;;;;;;;;;;;
18878;feetMail;Engrafters;60;3;EQUIP_ARMOR_LEG;ACHM;Abyss;5;;;;;;;;;;;;;;;;;;;;;
18881;feetLeather;Everfall Leapers;60;3;EQUIP_ARMOR_LEG;ACHM;Abyss;5;;;;;;;;;;;;;;;;;;;;;
18884;feetRobe;Vertiginous Heels;60;3;EQUIP_ARMOR_LEG;ACHM;Abyss;5;;;;;;;;;;;;;;;;;;;;;
18876;bodyMail;Infernal Warplate;60;3;EQUIP_ARMOR_BODY;ACHM;Abyss;5;;;;;;;;;;;;;;;;;;;;;
18879;bodyLeather;Voidlaced Cuirass;60;3;EQUIP_ARMOR_BODY;ACHM;Abyss;5;;;;;;;;;;;;;;;;;;;;;
18882;bodyRobe;Everneath Gown;60;3;EQUIP_ARMOR_BODY;ACHM;Abyss;5;;;;;;;;;;;;;;;;;;;;;
18877;handMail;Rift Fists;60;3;EQUIP_ARMOR_ARM;ACHM;Abyss;5;;;;;;;;;;;;;;;;;;;;;
18880;handLeather;Chasmhold Gloves;60;3;EQUIP_ARMOR_ARM;ACHM;Abyss;5;;;;;;;;;;;;;;;;;;;;;
18883;handRobe;Fuliginous Fingers;60;3;EQUIP_ARMOR_ARM;ACHM;Abyss;5;;;;;;;;;;;;;;;;;;;;;
19055;dual;Might & Majesty;60;3;EQUIP_WEAPON;MCHM;Regent;6;;;;;;;;;;;;;;;;;;;;;
19056;lance;Regentip;60;3;EQUIP_WEAPON;MCHM;Regent;6;;;;;;;;;;;;;;;;;;;;;
19057;twohand;Regalblade;60;3;EQUIP_WEAPON;MCHM;Regent;6;;;;;;;;;;;;;;;;;;;;;
19058;axe;Sovereign Axe;60;3;EQUIP_WEAPON;MCHM;Regent;6;;;;;;;;;;;;;;;;;;;;;
19059;circle;Queen's Heart;60;3;EQUIP_WEAPON;MCHM;Regent;6;;;;;;;;;;;;;;;;;;;;;
19060;bow;Imperial Reach;60;3;EQUIP_WEAPON;MCHM;Regent;6;;;;;;;;;;;;;;;;;;;;;
19061;staff;Queen's Rule;60;3;EQUIP_WEAPON;MCHM;Regent;6;;;;;;;;;;;;;;;;;;;;;
19062;rod;Regent's Scepter;60;3;EQUIP_WEAPON;MCHM;Regent;6;;;;;;;;;;;;;;;;;;;;;
71764;chain;Regal Scythes;60;3;EQUIP_WEAPON;MCHM;Regent;6;;;;;;;;;;;;;;;;;;;;;
55447;blaster;Queen's Ordnance;60;3;EQUIP_WEAPON;MCHM;Regent;6;;;;;;;;;;;;;;;;;;;;;
58061;shuriken;Coronal Barb;60;3;EQUIP_WEAPON;MCHM;Regent;6;;;;;;;;;;;;;;;;;;;;;
59495;glaive;Gracia;60;3;EQUIP_WEAPON;MCHM;Regent;6;;;;;;;;;;;;;;;;;;;;;
82447;gauntlet;Fists of the Argon Queen;60;3;EQUIP_WEAPON;MCHM;Regent;6;;;;;;;;;;;;;;;;;;;;;
19065;feetMail;Stately Steelboots;60;3;EQUIP_ARMOR_LEG;MCHM;Regent;6;;;;;;;;;;;;;;;;;;;;;
19068;feetLeather;Sovereign's Boots;60;3;EQUIP_ARMOR_LEG;MCHM;Regent;6;;;;;;;;;;;;;;;;;;;;;
19071;feetRobe;Royal Slippers;60;3;EQUIP_ARMOR_LEG;MCHM;Regent;6;;;;;;;;;;;;;;;;;;;;;
48027;feetLeather;Sovereign's Boots;60;3;EQUIP_ARMOR_LEG;MCHM;Regent;6;;;;;;;;;;;;;;;;;;;;;
48031;feetMail;Stately Steelboots;60;3;EQUIP_ARMOR_LEG;MCHM;Regent;6;;;;;;;;;;;;;;;;;;;;;
48035;feetLeather;Sovereign's Boots;60;3;EQUIP_ARMOR_LEG;MCHM;Regent;6;;;;;;;;;;;;;;;;;;;;;
48039;feetMail;Stately Steelboots;60;3;EQUIP_ARMOR_LEG;MCHM;Regent;6;;;;;;;;;;;;;;;;;;;;;
48043;feetRobe;Royal Slippers;60;3;EQUIP_ARMOR_LEG;MCHM;Regent;6;;;;;;;;;;;;;;;;;;;;;
48047;feetLeather;Sovereign's Boots;60;3;EQUIP_ARMOR_LEG;MCHM;Regent;6;;;;;;;;;;;;;;;;;;;;;
48051;feetRobe;Royal Slippers;60;3;EQUIP_ARMOR_LEG;MCHM;Regent;6;;;;;;;;;;;;;;;;;;;;;
48055;feetRobe;Royal Slippers;60;3;EQUIP_ARMOR_LEG;MCHM;Regent;6;;;;;;;;;;;;;;;;;;;;;
19063;bodyMail;Queensplate;60;3;EQUIP_ARMOR_BODY;MCHM;Regent;6;;;;;;;;;;;;;;;;;;;;;
19066;bodyLeather;Regentsvest;60;3;EQUIP_ARMOR_BODY;MCHM;Regent;6;;;;;;;;;;;;;;;;;;;;;
19069;bodyRobe;Royalfire Gown;60;3;EQUIP_ARMOR_BODY;MCHM;Regent;6;;;;;;;;;;;;;;;;;;;;;
19107;bodyMail;Courtplate;60;3;EQUIP_ARMOR_BODY;MCHM;Regent;6;;;;;;;;;;;;;;;;;;;;;
19108;bodyLeather;Grandcoat;60;3;EQUIP_ARMOR_BODY;MCHM;Regent;6;;;;;;;;;;;;;;;;;;;;;
19109;bodyRobe;Royalzan Gown;60;3;EQUIP_ARMOR_BODY;MCHM;Regent;6;;;;;;;;;;;;;;;;;;;;;
19110;bodyLeather;Courtly Jacket;60;3;EQUIP_ARMOR_BODY;MCHM;Regent;6;;;;;;;;;;;;;;;;;;;;;
19111;bodyRobe;Royalrite Gown;60;3;EQUIP_ARMOR_BODY;MCHM;Regent;6;;;;;;;;;;;;;;;;;;;;;
48025;bodyLeather;Regentsvest;60;3;EQUIP_ARMOR_BODY;MCHM;Regent;6;;;;;;;;;;;;;;;;;;;;;
48029;bodyMail;Queensplate;60;3;EQUIP_ARMOR_BODY;MCHM;Regent;6;;;;;;;;;;;;;;;;;;;;;
48033;bodyLeather;Regentsvest;60;3;EQUIP_ARMOR_BODY;MCHM;Regent;6;;;;;;;;;;;;;;;;;;;;;
48037;bodyMail;Queensplate;60;3;EQUIP_ARMOR_BODY;MCHM;Regent;6;;;;;;;;;;;;;;;;;;;;;
48041;bodyRobe;Royalfire Gown;60;3;EQUIP_ARMOR_BODY;MCHM;Regent;6;;;;;;;;;;;;;;;;;;;;;
48045;bodyLeather;Regentsvest;60;3;EQUIP_ARMOR_BODY;MCHM;Regent;6;;;;;;;;;;;;;;;;;;;;;
48049;bodyRobe;Royalfire Gown;60;3;EQUIP_ARMOR_BODY;MCHM;Regent;6;;;;;;;;;;;;;;;;;;;;;
48053;bodyRobe;Royalfire Gown;60;3;EQUIP_ARMOR_BODY;MCHM;Regent;6;;;;;;;;;;;;;;;;;;;;;
58607;bodyRobe;Royalpain Gown;60;3;EQUIP_ARMOR_BODY;MCHM;Regent;6;;;;;;;;;;;;;;;;;;;;;
19064;handMail;Royal Grips;60;3;EQUIP_ARMOR_ARM;MCHM;Regent;6;;;;;;;;;;;;;;;;;;;;;
19067;handLeather;Monarch's Grasps;60;3;EQUIP_ARMOR_ARM;MCHM;Regent;6;;;;;;;;;;;;;;;;;;;;;
19070;handRobe;Haught Wristbands;60;3;EQUIP_ARMOR_ARM;MCHM;Regent;6;;;;;;;;;;;;;;;;;;;;;
48026;handLeather;Monarch's Grasps;60;3;EQUIP_ARMOR_ARM;MCHM;Regent;6;;;;;;;;;;;;;;;;;;;;;
48030;handMail;Royal Grips;60;3;EQUIP_ARMOR_ARM;MCHM;Regent;6;;;;;;;;;;;;;;;;;;;;;
48034;handLeather;Monarch's Grasps;60;3;EQUIP_ARMOR_ARM;MCHM;Regent;6;;;;;;;;;;;;;;;;;;;;;
48038;handMail;Royal Grips;60;3;EQUIP_ARMOR_ARM;MCHM;Regent;6;;;;;;;;;;;;;;;;;;;;;
48042;handRobe;Haught Wristbands;60;3;EQUIP_ARMOR_ARM;MCHM;Regent;6;;;;;;;;;;;;;;;;;;;;;
48046;handLeather;Monarch's Grasps;60;3;EQUIP_ARMOR_ARM;MCHM;Regent;6;;;;;;;;;;;;;;;;;;;;;
48050;handRobe;Haught Wristbands;60;3;EQUIP_ARMOR_ARM;MCHM;Regent;6;;;;;;;;;;;;;;;;;;;;;
48054;handRobe;Haught Wristbands;60;3;EQUIP_ARMOR_ARM;MCHM;Regent;6;;;;;;;;;;;;;;;;;;;;;
18970;dual;Foresight & Hindsight;60;4;EQUIP_WEAPON;Crafting;Visionmaker;6;;;;;;;;;;;;;;;;;;;;;
18971;lance;Seerstrike;60;4;EQUIP_WEAPON;Crafting;Visionmaker;6;;;;;;;;;;;;;;;;;;;;;
18972;twohand;Dreamblade;60;4;EQUIP_WEAPON;Crafting;Visionmaker;6;;;;;;;;;;;;;;;;;;;;;
18973;axe;Acuity's Axe;60;4;EQUIP_WEAPON;Crafting;Visionmaker;6;;;;;;;;;;;;;;;;;;;;;
18974;circle;Orbicular;60;4;EQUIP_WEAPON;Crafting;Visionmaker;6;;;;;;;;;;;;;;;;;;;;;
18975;bow;Visionary's Reach;60;4;EQUIP_WEAPON;Crafting;Visionmaker;6;;;;;;;;;;;;;;;;;;;;;
18976;staff;Revery Delivery;60;4;EQUIP_WEAPON;Crafting;Visionmaker;6;;;;;;;;;;;;;;;;;;;;;
18977;rod;Unfortunate Truth;60;4;EQUIP_WEAPON;Crafting;Visionmaker;6;;;;;;;;;;;;;;;;;;;;;
55443;blaster;Narrowscope;60;4;EQUIP_WEAPON;Crafting;Visionmaker;6;;;;;;;;;;;;;;;;;;;;;
58057;shuriken;Irisblossom;60;4;EQUIP_WEAPON;Crafting;Visionmaker;6;;;;;;;;;;;;;;;;;;;;;
59491;glaive;Imagia;60;4;EQUIP_WEAPON;Crafting;Visionmaker;6;;;;;;;;;;;;;;;;;;;;;
18980;feetMail;Walk of the Watch;60;4;EQUIP_ARMOR_LEG;Crafting;Visionmaker;6;;;;;;;;;;;;;;;;;;;;;
18983;feetLeather;Dreamer's Boots;60;4;EQUIP_ARMOR_LEG;Crafting;Visionmaker;6;;;;;;;;;;;;;;;;;;;;;
18986;feetRobe;Visionwalkers;60;4;EQUIP_ARMOR_LEG;Crafting;Visionmaker;6;;;;;;;;;;;;;;;;;;;;;
18978;bodyMail;Steelgaze Defender;60;4;EQUIP_ARMOR_BODY;Crafting;Visionmaker;6;;;;;;;;;;;;;;;;;;;;;
18981;bodyLeather;Dreamroll Vest;60;4;EQUIP_ARMOR_BODY;Crafting;Visionmaker;6;;;;;;;;;;;;;;;;;;;;;
18984;bodyRobe;Firesight Robe;60;4;EQUIP_ARMOR_BODY;Crafting;Visionmaker;6;;;;;;;;;;;;;;;;;;;;;
19112;bodyMail;Steelgaze Rageplate;60;4;EQUIP_ARMOR_BODY;Crafting;Visionmaker;6;;;;;;;;;;;;;;;;;;;;;
19113;bodyLeather;Dreamswept Vest;60;4;EQUIP_ARMOR_BODY;Crafting;Visionmaker;6;;;;;;;;;;;;;;;;;;;;;
19114;bodyRobe;Hexsight Robe;60;4;EQUIP_ARMOR_BODY;Crafting;Visionmaker;6;;;;;;;;;;;;;;;;;;;;;
19115;bodyLeather;Dreamshot Vest;60;4;EQUIP_ARMOR_BODY;Crafting;Visionmaker;6;;;;;;;;;;;;;;;;;;;;;
19116;bodyRobe;Divinesight Robe;60;4;EQUIP_ARMOR_BODY;Crafting;Visionmaker;6;;;;;;;;;;;;;;;;;;;;;
58606;bodyRobe;Dusksight Robe;60;4;EQUIP_ARMOR_BODY;Crafting;Visionmaker;6;;;;;;;;;;;;;;;;;;;;;
18979;handMail;Trancebreakers;60;4;EQUIP_ARMOR_ARM;Crafting;Visionmaker;6;;;;;;;;;;;;;;;;;;;;;
18982;handLeather;Scryhands;60;4;EQUIP_ARMOR_ARM;Crafting;Visionmaker;6;;;;;;;;;;;;;;;;;;;;;
18985;handRobe;Visionweavers;60;4;EQUIP_ARMOR_ARM;Crafting;Visionmaker;6;;;;;;;;;;;;;;;;;;;;;
71766;chain;Bloodlash;60;3;EQUIP_WEAPON;WHNM;Steadfast;7;;;;;;;;;;;;;;;;;;;;;
55490;blaster;Bilespitter;60;3;EQUIP_WEAPON;WHNM;Steadfast;7;;;;;;;;;;;;;;;;;;;;;
58103;shuriken;Longblossom;60;3;EQUIP_WEAPON;WHNM;Steadfast;7;;;;;;;;;;;;;;;;;;;;;
59553;glaive;Rancour's Edge;60;3;EQUIP_WEAPON;WHNM;Steadfast;7;;;;;;;;;;;;;;;;;;;;;
71264;dual;Spite & Malice;60;3;EQUIP_WEAPON;WHNM;Steadfast;7;;;;;;;;;;;;;;;;;;;;;
71265;lance;Eternal Vigil;60;3;EQUIP_WEAPON;WHNM;Steadfast;7;;;;;;;;;;;;;;;;;;;;;
71266;twohand;Veinbane;60;3;EQUIP_WEAPON;WHNM;Steadfast;7;;;;;;;;;;;;;;;;;;;;;
71267;axe;Rotchopper;60;3;EQUIP_WEAPON;WHNM;Steadfast;7;;;;;;;;;;;;;;;;;;;;;
71268;circle;Heiress Wheel;60;3;EQUIP_WEAPON;WHNM;Steadfast;7;;;;;;;;;;;;;;;;;;;;;
71269;bow;Bayspan;60;3;EQUIP_WEAPON;WHNM;Steadfast;7;;;;;;;;;;;;;;;;;;;;;
