huntingZoneId;npcTemplateId;npcName;npcTitle;territoryType;totalSpawns;minRespawn;maxRespawn;aggressive;hasName;hasParty;level;elite;showAggroTarget;size;resourceType
56;202;Zulruk;Black Tyrant;normal;1;100000;100000;True;True;False;53;False;False;medium;medium
56;203;Dakona;Mystic Tyrant;normal;1;90000;90000;True;True;True;53;False;False;medium;medium
56;204;Tyrant's Bodyguard;Atel Akaad;normal;2;90000;90000;True;True;True;53;False;False;medium;medium
56;601;Pathatulan;Master of Sigils;normal;1;40000;40000;True;True;True;53;False;False;medium;medium
56;602;Malhorus;The Paindrinker;normal;1;40000;40000;True;True;True;53;False;False;medium;medium
56;603;Gelgatum;The Dreamreaver;normal;1;40000;40000;True;True;False;53;False;False;medium;medium
56;604;Vaelmir;The Spiritstalker;normal;1;40000;40000;True;True;True;53;False;False;medium;medium
56;701;Raethyark;Dark Blademaster;normal;1;90000;90000;True;True;True;53;False;False;medium;medium
56;1049;Wall of Wordcraft;;normal;1;90000;90000;True;True;False;40;False;False;medium;medium
57;1;Sikandari Stalwart;;normal;20;20000;20000;True;True;True;52;False;False;medium;medium
57;2;Stonebeak Scrounger;;normal;120;20000;20000;True;True;True;52;False;False;small;small
57;5;Geilrik Hellhound;;normal;36;20000;20000;True;True;True;52;False;False;medium;medium
57;6;Lurking Storm Lizard;;normal;11;90000;90000;True;True;True;51;True;True;large;large
57;7;Sikandari Defender;;normal;74;20000;20000;True;True;True;53;False;False;medium;medium
57;8;Sikandari Lifebringer;;normal;10;20000;20000;True;True;True;53;False;False;medium;medium
57;9;Stonebeak Scrapper;;normal;80;20000;20000;True;True;True;53;False;False;small;small
57;11;Stonebeak Stabber;;normal;224;20000;20000;True;True;True;53;False;False;small;small
57;12;Inexorable Akalath Warlord;;normal;19;90000;90000;True;True;True;53;True;True;large;large
57;13;Lokian Bloodcharger;Atel Akaad;normal;23;20000;20000;True;True;True;52;False;False;medium;medium
57;16;Lokian Bloodmagus;Atel Akaad;normal;23;20000;20000;True;True;True;52;False;False;medium;medium
57;21;Lokian Bloodshaper;Atel Akaad;normal;19;20000;20000;True;True;True;52;False;False;medium;medium
57;22;Ebon Fimbrilisk;;normal;15;90000;90000;True;True;False;52;True;True;large;large
57;23;Eldritch Vanquisher;;normal;15;20000;20000;True;True;True;52;False;False;medium;medium
57;26;Lokian Bloodspiller;Atel Akaad;normal;19;20000;20000;True;True;True;52;False;False;medium;medium
57;27;Ctholak;Consecrated Sentinel;normal;1;20000;20000;True;True;True;53;False;False;medium;medium
57;28;Pothika;Consecrated Sentinel;normal;1;20000;20000;True;True;True;53;False;False;medium;medium
57;38;Kezelran;Iknephar Prelate;normal;1;20000;20000;True;True;True;54;False;False;medium;medium
57;39;Consecrated Teralith;;normal;8;90000;90000;True;True;False;52;True;True;large;large
57;33;Betsael;Infernal Fimbrilisk;script;1;0;0;True;True;True;68;True;True;large;large
83;1700;Guard;;normal;2;10000;90000;True;True;False;65;False;False;medium;medium
412;1000;Argon Gilgash Devastator;;normal;1;0;0;True;True;False;58;True;True;large;large
412;1001;Argon Kalash Guard Leader;;normal;12;0;0;True;True;True;57;False;False;medium;medium
412;1002;Argon Kelba;;normal;30;0;0;True;True;True;57;False;False;small;small
412;2001;Greyden;Scout Squad Commander;normal;1;0;0;True;True;True;40;True;False;medium;medium
412;2002;Dunkan;Scout Squad Member;normal;1;0;0;True;True;True;40;True;False;medium;medium
412;2003;Browan;Scout Squad Member;normal;1;0;0;True;True;True;40;True;False;medium;medium
412;2004;Celinu;Scout Squad Member;normal;1;0;0;True;True;True;40;True;False;medium;medium
412;2006;Hasmina;;normal;1;0;0;True;True;False;40;False;False;medium;medium
412;2005;Hasmina;;script;1;0;0;True;True;True;58;True;True;large;medium
421;1;Black Hood;;normal;1;99990000;99990000;True;True;False;31;False;False;medium;medium
422;3;Lokian Inquisitor;Aspect of Torment;normal;1;0;0;True;True;False;35;False;False;medium;medium
424;1000;Pyrvathas;Infernal Gatekeeper;normal;1;0;0;True;True;True;60;True;True;large;large
424;1002;Gula Ravager;Kazuur Syndicate;normal;4;0;0;True;True;True;60;False;False;medium;medium
424;1003;Gula Gutspiller;Kazuur Syndicate;normal;3;0;0;True;True;True;60;False;False;medium;medium
424;1004;Tormented Jockey;Kazuur Syndicate;normal;1;0;0;True;True;True;60;False;False;medium;
424;1005;Cromos Sentinel;;normal;4;0;0;True;True;True;60;False;False;medium;medium
424;1009;Jarnuri;Covetous Hydrath;normal;1;0;0;True;True;False;60;True;True;medium;large
424;1010;Naga Enforcer;Kazuur Syndicate;normal;2;0;0;True;True;True;60;True;False;medium;medium
424;1011;Vicious Wyrmling;Kazuur Syndicate;normal;16;90000;90000;True;True;True;60;True;False;small;small
424;1012;Brutal Inquisitor;Kazuur Syndicate;normal;4;0;0;True;True;True;60;True;False;medium;medium
424;1013;Arachnen Bloodlasher;Kazuur Syndicate;normal;2;0;0;True;True;True;60;True;False;medium;medium
424;1017;Lokian Bloodreaver;Kazuur Syndicate;normal;6;0;0;True;True;True;60;True;False;medium;medium
424;1018;Lokian Ragemaster;Kazuur Syndicate;normal;3;0;0;True;True;True;60;True;False;medium;medium
424;1019;Lokian Cabalist;Kazuur Syndicate;normal;2;0;0;True;True;True;60;True;False;medium;medium
424;1021;Lokian Primalist;Kazuur Syndicate;normal;1;0;0;True;True;True;60;True;False;medium;medium
424;1025;Murnorog;Master of Sigils;normal;4;0;0;True;True;True;60;True;False;medium;medium
424;1026;Gorkonog;Bladetwister;normal;4;0;0;True;True;True;60;True;False;medium;medium
424;1508;Cursed Totem;;normal;1;0;0;True;True;True;60;True;False;medium;medium
424;1602;Cursed Totem;;normal;1;0;0;True;True;True;60;True;False;medium;medium
424;1603;Cursed Totem;;normal;1;0;0;True;True;True;60;True;False;medium;medium
424;1604;Cursed Totem;;normal;1;0;0;True;True;True;60;True;False;medium;medium
424;1605;Cursed Totem;;normal;1;0;0;True;True;True;60;True;False;medium;medium
424;1006;Agarta;Syndicate Battlemaster;script;1;0;0;True;True;True;60;True;True;large;large
424;1007;Syndreniss;Syndicate Seeress;script;1;0;0;True;True;True;60;True;True;medium;large
424;1008;Halveress;Syndicate Reaver;script;1;0;0;True;True;True;60;True;True;medium;large
424;1016;Kornus;Champion of Kaprima;script;1;0;0;True;True;True;60;True;True;large;medium
424;1022;Ksharan Sniper;Kazuur Syndicate;script;1;0;0;True;True;True;60;True;True;medium;medium
424;1024;;;script;1;0;0;True;False;True;60;True;True;large;large
424;2000;Kaprima;Demon Reaver;script;1;0;0;True;True;True;60;True;True;large;large
425;1000;Kakun;Watcher of the Garden;normal;1;0;0;True;True;True;60;True;True;large;large
425;5011;Waterway Tender Golem;;normal;40;0;0;True;True;False;60;True;False;medium;medium
425;3000;Lagreah;Protector of the Garden;script;1;0;0;True;True;True;60;True;True;large;large
425;4000;Grig;Keeper of Flame;script;1;0;0;True;True;True;60;True;True;large;large
425;5000;Golem Generator;;script;1;0;0;True;True;True;60;True;True;medium;medium
425;5001;Golem Restoration Aura;;script;1;0;0;True;True;True;60;True;True;medium;medium
425;5002;Golem Curative Aura;;script;1;0;0;True;True;True;60;True;True;medium;medium
425;6000;Glaciernus;The Frostbinder;script;1;0;0;True;True;True;60;True;True;large;large
425;8000;Guardian of the Relic;;script;1;0;0;True;True;True;60;True;True;large;large
425;8001;Guardian of the Relic;;script;1;0;0;True;True;True;60;True;True;large;large
425;8002;Guardian of the Relic;;script;1;0;0;True;True;True;60;True;True;large;large
425;8003;Guardian of the Relic;;script;1;0;0;True;True;True;60;True;True;large;large
425;8004;Guardian of the Relic;;script;1;0;0;True;True;True;60;True;True;large;large
425;8005;Auricadis;Guardian of the Relic;script;1;0;0;True;True;True;60;True;True;large;large
426;2;Argonomorph Terron;;normal;5;0;0;True;True;True;60;True;False;medium;medium
426;3;Syndrene Dragoon;Cyanoguard;normal;2;0;0;True;True;True;60;True;False;medium;medium
426;4;Empowered Syndrene Dragoon;Cyanoguard;normal;1;0;0;True;True;True;60;True;False;medium;medium
426;6;Zariik Cyclops;;normal;4;0;0;True;True;True;60;True;False;medium;medium
426;7;Argonomorph Fiend;;normal;2;0;0;True;True;True;60;True;False;medium;medium
426;8;Empowered Argonomorph Fiend;;normal;1;0;0;True;True;True;60;True;False;medium;medium
426;10;Empowered Argonomorph Wendigo Destroyer;;normal;4;0;0;True;True;True;60;True;False;medium;medium
426;12;Argonomorph Orcan;;normal;9;0;0;True;True;True;60;True;False;small;small
426;14;Empowered Zomgul Attendant;;normal;3;0;0;True;True;True;60;True;False;medium;medium
426;15;Hulrap Basher;Cyanoguard;normal;2;0;0;True;True;True;60;True;False;medium;medium
426;16;Empowered Hulrap Basher;Cyanoguard;normal;1;0;0;True;True;True;60;True;False;medium;medium
426;17;Kalash Slaughterer;Cyanoguard;normal;4;0;0;True;True;True;60;True;False;medium;medium
426;19;Empowered Yusul Ambusher;Cyanoguard;normal;1;0;0;True;True;False;60;True;False;medium;medium
426;23;Shambling Creeper;;normal;1;0;0;True;True;True;60;True;False;medium;
426;24;Baritzal Servitor;;normal;2;0;0;True;True;True;60;True;False;medium;
426;25;Zariik Spoda;Cyanoguard;normal;4;0;0;True;True;True;60;True;False;medium;medium
426;190;Empowered Yusul Reaver;Cyanoguard;normal;1;0;0;True;True;True;60;True;False;medium;medium
426;1003;Corpus Pylon;;normal;4;0;0;True;True;True;60;True;False;medium;mediun
426;1005;Quelthol Pod;;normal;1;0;0;True;True;True;60;True;False;medium;medium
426;10000;Cygnus;Fist of Manaya;normal;1;0;0;True;True;False;60;True;True;large;large
426;100;;;script;1;0;0;True;False;True;60;True;True;large;large
426;200;Halveterak Overseer;Cyanoguard;script;1;0;0;True;True;True;60;True;True;large;large
426;300;Lokmar Sorgalur;Beholder;script;1;0;0;True;True;True;60;True;True;large;large
426;301;Magnus Sorgalur;;script;1;0;0;True;True;True;60;True;True;large;medium
426;500;Suulvir Raptor;Cyanoguard;script;1;0;0;True;True;True;60;True;True;large;large
426;20000;Meldita;Eye of Manaya;script;1;0;0;True;True;True;60;True;True;large;large
427;1501;Exit Teleportal;;normal;1;0;0;True;True;False;40;False;False;medium;medium
427;42701;Nightmare Hrathgol;Sword of Manaya;normal;1;0;0;True;True;True;60;True;True;large;large
427;42703;Elite Daalmok Watcher;;normal;1;0;0;True;True;True;60;True;False;medium;
427;42705;Nightmare Vieldras;Dark Hand of Manaya;normal;1;0;0;True;True;True;60;True;True;medium;medium
427;42712;Empowered Hulrap Warden Elite;;normal;1;0;0;True;True;True;60;True;True;medium;medium
427;42713;Nightmare Kartunan;Veilshaper of Manaya;normal;1;0;0;True;True;True;60;True;True;medium;medium
427;42714;Elite Daalmok Watcher;;normal;1;0;0;True;True;True;60;True;False;medium;
427;42756;Argonomorph Lokian Sniper Elite;Cyanoguard;normal;4;0;0;True;True;True;60;True;False;medium;medium
427;42757;Empowered Yusul Ravager Elite;Cyanoguard;normal;3;0;0;True;True;False;60;True;False;medium;medium
427;2001;Nightmare Shandra Manaya;Argon Queen;script;1;0;0;True;True;True;60;True;True;large;medium
427;2002;;;script;1;0;0;True;False;True;60;True;True;large;large
427;2003;;;script;1;0;0;True;False;True;60;True;True;large;large
427;2004;;;script;1;0;0;True;False;True;60;True;True;large;medium
427;2005;;;script;1;0;0;True;False;True;60;True;True;large;large
427;2007;Nightmare Shandra Manaya;Argon Queen;script;1;0;0;True;True;True;60;True;True;large;large
427;2011;;;script;1;0;0;True;False;True;60;True;True;large;medium
427;42702;Nightmare Melkatran;Cyanoguard Prime;script;1;0;0;True;True;True;60;True;True;large;large
427;42706;;;script;1;0;0;True;False;True;60;True;True;medium;
427;42708;;;script;1;0;0;True;False;True;60;True;True;medium;medium
427;42732;Nightmare Gilgash Battlelord;;script;1;0;0;True;True;True;60;True;True;large;large
427;42741;Empowered Argnomorph Orisk Elite;;script;1;0;0;True;True;True;60;True;True;large;large
427;42743;Empowered Shurian Vanquisher Elite;;script;1;0;0;True;True;True;60;True;True;medium;medium
427;42759;Empowered Shurian Crusher Elite;;script;1;0;0;True;True;True;60;True;True;medium;medium
436;1002;Karascha;Dark Wing;script;1;0;0;True;True;True;9;True;True;large;medium
443;1003;Nightmare One-Eyed Jack;Fearful Jester;normal;1;0;0;True;True;False;60;True;True;large;large
443;44305;Elite Caiman Sentry;;normal;2;0;0;True;True;True;60;True;False;small;
443;44306;Elite Caiman Sentry;;normal;8;0;0;True;True;True;60;True;False;small;
443;44307;Elite Slivey Tove;;normal;15;0;0;True;True;True;60;True;False;medium;small
443;44308;Elite Voracious Watcher;Suicide Soldier;normal;34;0;0;True;True;True;60;True;False;medium;small
443;44309;Elite Fanblade Naga;;normal;8;0;0;True;True;True;60;True;False;medium;medium
443;44310;Elite Naga Warrior;;normal;34;0;0;True;True;True;60;True;False;medium;small
443;44312;Elite Kobold Miner;;normal;60;0;0;True;True;True;60;True;False;small;small
443;44314;Elite Maligos Watchdog;;normal;8;0;0;True;True;True;60;True;False;medium;medium
443;44316;Nightmare Groop;Castle Butcher;normal;1;0;0;True;True;False;60;True;True;medium;medium
443;44320;Elite Wonderholme Inquisitor;;normal;13;0;0;True;True;False;60;True;False;medium;medium
443;44321;Elite Strict Inquisitor;;normal;4;0;0;True;True;True;60;True;False;medium;medium
443;44325;Elite Skeletal Spearman;;normal;1;0;0;True;True;True;60;True;False;medium;medium
443;44328;Nightmare Gibbetwraith;Bridge Guardian;normal;1;0;0;True;True;True;60;True;True;medium;medium
443;44329;Nightmare Skinstitcher;Bridge Guardian;normal;1;0;0;True;True;True;60;True;True;medium;medium
443;44330;Nightmare Wispwidow;Bridge Guardian;normal;1;0;0;True;True;True;60;True;True;medium;medium
443;44350;Nightmare Mock Lobster;Patrol Leader;normal;1;0;0;True;True;True;60;True;True;medium;medium
443;44353;Nightmare Lutwidge;Royal Executioner;normal;1;0;0;True;True;True;60;True;True;medium;medium
443;44366;Elite Violent Jester;;normal;3;0;0;True;True;True;60;True;False;medium;medium
443;44367;Tweedleglee;Mischievalent Jester;normal;2;0;0;True;True;False;40;False;False;medium;medium
443;44368;Elite Violent Bisque Doll;;normal;30;0;0;True;True;True;60;True;False;small;small
443;44382;Tweedleglum;Rancoritious Jester;normal;1;0;0;True;True;False;40;False;False;medium;medium
443;44394;Elite Skeletal Spearman;;normal;2;0;0;True;True;True;60;True;False;medium;medium
443;44395;Elite Skeleton Archer;;normal;5;0;0;True;True;True;60;True;False;medium;medium
443;44397;Elite Maligos Watchdog;;normal;6;0;0;True;True;True;60;True;False;medium;medium
443;44398;Elite Fanblade Naga;;normal;12;0;0;True;True;True;60;True;False;medium;medium
443;44429;Imprisoned Smuggler;Dinner Guest;normal;1;0;0;True;True;False;60;True;False;medium;small
443;1001;Nightmare Morgak;Enraged Giant;script;1;0;0;True;True;True;60;True;True;large;large
443;1002;Nightmare Kagrom;Venomous Predator;script;1;0;0;True;True;True;60;True;True;large;large
443;1004;Nightmare Felbane;Champion Inspector;script;1;0;0;True;True;True;60;True;True;large;large
443;1005;Nightmare Bandersnatch;Future Monarch;script;1;0;0;True;True;True;60;True;True;large;large
443;44304;Nightmare Gaon;Treasure Guardian;script;1;0;0;True;True;True;60;True;True;medium;medium
443;44333;Elite Wisp;;script;1;0;0;True;True;True;60;True;True;medium;medium
443;44369;Nightmare One-Eyed Jack;Fearful Jester;script;1;0;0;True;True;True;60;True;True;large;large
443;44370;Nightmare Bandergrub;Infrequent;script;1;0;0;True;True;True;60;True;True;medium;large
443;44379;Elite Grubling;;script;1;0;0;True;True;True;60;True;True;large;large
443;44387;;;script;1;0;0;True;False;True;60;True;True;large;small
443;44396;Nightmare Belmun;Skeletal General;script;1;0;0;True;True;True;60;True;True;medium;medium
443;44405;;;script;1;0;0;True;False;True;60;True;True;medium;medium
443;44415;Monument of Pain;Dispersus Chamber;script;1;0;0;True;True;True;60;True;True;large;
443;44421;;;script;1;0;0;True;False;True;60;True;True;large;large
443;44422;;;script;1;0;0;True;False;True;60;True;True;large;large
443;44423;;;script;1;0;0;True;False;True;60;True;True;large;large
443;44424;;;script;1;0;0;True;False;True;60;True;True;large;large
443;44425;;;script;1;0;0;True;False;True;60;True;True;large;large
443;44434;Nightmare Bandersnatch;Future Monarch;script;1;0;0;True;True;True;60;True;True;large;large
450;1004;Nightmare Rift Arachnaea;Cliff Path Gatekeeper;normal;1;0;0;True;True;False;60;True;True;large;large
450;45001;Guwangi Warrior Elite;;normal;13;0;0;True;True;True;60;True;False;medium;medium
450;45002;Guwangi Champion Elite;Leader;normal;1;0;0;True;True;False;60;True;True;medium;medium
450;45003;Guwangi Shaman Elite;;normal;4;0;0;True;True;True;60;True;False;medium;medium
450;45004;Guwangi Scout Elite;;normal;17;0;0;True;True;True;60;True;False;medium;medium
450;45009;Archdeva Assassin Elite;;normal;12;0;0;True;True;True;60;True;False;medium;medium
450;45010;Archdeva Scout Elite;;normal;16;0;0;True;True;True;60;True;False;medium;medium
450;45011;Archdeva Priest Elite;;normal;13;0;0;True;True;True;60;True;False;medium;medium
450;45012;Knight-Champion Elite;Cave Gatekeeper;normal;1;0;0;True;True;True;60;True;True;medium;medium
450;45013;Elite Rift-Priest;;normal;1;0;0;True;True;True;60;True;True;medium;medium
450;45014;Elite Rift-Warrior;Cave Gatekeeper;normal;1;0;0;True;True;False;60;True;True;medium;medium
450;45015;Elite Rift-Savage;Cave Gatekeeper;normal;1;0;0;True;True;False;60;True;True;medium;medium
450;45025;Twin Counselor Monument;Key;normal;1;0;0;True;True;False;26;False;False;medium;medium
450;45038;Tuberelle Elite;;normal;42;0;0;True;True;False;60;True;False;small;medium
450;45041;Tuberelle Elite;;normal;12;0;0;True;True;False;60;True;False;small;medium
450;45044;Knight-Champion Elite;Cliff Path Gatekeeper;normal;1;0;0;True;True;True;60;True;True;medium;medium
450;45045;Elite Rift-Warrior;Cliff Path Gatekeeper;normal;2;0;0;True;True;True;60;True;True;medium;medium
450;45046;Elite Rift-Savage;Cliff Path Gatekeeper;normal;2;0;0;True;True;True;60;True;True;medium;medium
450;45049;Elite Rift-Priest;Cave Gatekeeper;normal;2;0;0;True;True;True;60;True;False;medium;medium
450;1001;Nightmare Yativio;Insectivore;script;1;0;0;True;True;True;60;True;True;large;large
450;1002;Nightmare Vesporax;Giant Hornet;script;1;0;0;True;True;True;60;True;True;large;large
450;1003;Nightmare Koleogg;Giant Beetle;script;1;0;0;True;True;True;60;True;True;large;large
450;1005;Nightmare Berserk Arachnaea;Junction Gatekeeper;script;1;0;0;True;True;True;60;True;True;large;large
450;2001;Enraged Kumas;Low;script;1;0;0;True;True;True;60;True;True;large;large
450;2002;Naga Pirate;Low;script;1;0;0;True;True;True;60;True;True;large;large
450;2003;Giant Orisk;Low;script;1;0;0;True;True;True;60;True;True;large;large
450;2004;Naga Shaman;Medium;script;1;0;0;True;True;True;60;True;True;large;large
450;2005;Naga Berserker;Medium;script;1;0;0;True;True;True;60;True;True;large;large
450;2006;Basilisk;Medium;script;1;0;0;True;True;True;60;True;True;large;large
450;2007;Fimbrilisk;Medium;script;1;0;0;True;True;True;60;True;True;large;large
450;2008;Fangspawn;High;script;1;0;0;True;True;True;60;True;True;large;large
450;2009;Giant Storm Lizard;High;script;1;0;0;True;True;True;60;True;True;large;large
450;2010;Bloodtalon;High;script;1;0;0;True;True;True;60;True;True;large;large
450;2011;Giant Mandrill;High;script;1;0;0;True;True;True;60;True;True;large;large
450;45016;;;script;1;0;0;True;False;True;60;False;True;large;
450;45024;;;script;1;0;0;True;False;True;60;False;True;large;
450;45047;;;script;1;0;0;True;False;True;60;False;True;large;
450;45060;;;script;1;0;0;True;False;True;60;False;True;large;
450;45061;;;script;1;0;0;True;False;True;60;False;True;large;
450;45062;;;script;1;0;0;True;False;True;60;False;True;large;
450;45063;;;script;1;0;0;True;False;True;60;False;True;large;
450;45064;;;script;1;0;0;True;False;True;60;False;True;large;
450;45065;;;script;1;0;0;True;False;True;60;False;True;large;
450;45066;;;script;1;0;0;True;False;True;60;False;True;large;
450;45067;;;script;1;0;0;True;False;True;60;False;True;large;
450;45068;;;script;1;0;0;True;False;True;60;False;True;large;
450;45078;;;script;1;0;0;True;False;True;60;False;True;medium;
453;999;Kezzel;Stone Giant;script;1;0;0;True;True;True;60;True;True;large;large
453;2000;;;script;1;0;0;True;False;True;60;True;True;large;large
453;3001;;;script;1;0;0;True;False;True;60;True;True;large;
463;5005;Horkus;The Watcher;script;1;0;0;True;True;True;52;True;True;large;large
464;5001;Skeletal Spearman;Legion of Thulsa;normal;4;0;0;True;True;True;56;False;False;medium;medium
464;5002;Skeletal General;Legion of Thulsa;normal;2;0;0;True;True;True;56;False;False;medium;medium
464;5013;Muhrak;Legendary Blacksmith;normal;1;10000;10000;True;True;False;56;False;False;medium;medium
464;5009;Diabolic;Legion of Thulsa;script;1;0;0;True;True;True;56;True;True;large;large
471;1;Relentless Disc Reaper;;normal;6;0;0;True;True;True;43;True;False;medium;medium
471;2;Anguish Wraith;;normal;4;0;0;True;True;True;43;True;False;medium;medium
471;3;Ebonheart Inquisitor;;normal;8;0;0;True;True;True;43;True;False;medium;medium
471;5;Ksharan Destroyer;;normal;1;0;0;True;True;True;43;True;False;medium;medium
471;6;Ksharan Defender;;normal;1;0;0;True;True;True;43;True;False;medium;medium
471;7;Eldritch Blood Knight;;normal;10;0;0;True;True;True;43;True;False;medium;medium
471;8;Mekonari Blood Mage;;normal;2;0;0;True;True;True;43;True;False;medium;medium
471;9;Twisted Fool;;normal;2;0;0;True;True;True;43;True;False;medium;medium
471;10;Cursed Mutant Dwarf;;normal;70;0;0;True;True;True;43;True;False;small;
471;11;Ensorceled Moppet;;normal;24;0;0;True;True;True;43;True;False;small;medium
471;12;Trayzadius;Reaver of Souls;normal;1;0;0;True;True;True;43;True;True;large;large
471;13;Dalmanak;The Glutton;normal;1;0;0;True;True;False;43;True;True;large;medium
471;15;Mutated Kaidun;Imprisoned;normal;1;0;0;True;True;False;43;True;True;large;large
471;54;Ksharan Magister;;normal;7;0;0;True;True;False;43;True;False;medium;medium
471;55;Ksharan Berserker;;normal;4;0;0;True;True;True;43;True;False;medium;medium
471;56;Ksharan Myrmidon;;normal;4;0;0;True;True;True;43;True;False;medium;medium
471;93;Necromancy Device;;normal;4;0;0;True;True;False;44;False;False;medium;
471;102;Scourge Wraith;;normal;2;0;0;True;True;True;43;True;False;medium;medium
471;105;Ksharan Battlerager;;normal;8;0;0;True;True;True;43;True;False;medium;medium
471;110;Cursed Mutant Dwarf;;normal;28;0;0;True;True;True;43;True;False;small;
471;160;Cursed Mutant Dwarf;;normal;20;0;0;True;True;True;43;True;False;small;
471;900;Vengeful Shade;;normal;3;0;0;True;True;False;43;True;False;medium;medium
471;901;Sawtooth Reaper;;normal;4;0;0;True;True;False;43;True;False;medium;medium
471;902;Mutant Dwarf Guard;;normal;2;90000;90000;True;True;True;43;True;False;small;
471;1001;Lastair;Mysterium Venator;normal;1;10000;10000;True;True;False;40;False;False;medium;medium
471;1004;Kaidun;Freed Spirit;normal;1;10000;10000;True;True;False;40;False;False;medium;medium
471;1009;Exit Teleportal;;normal;2;10000;90000;True;True;False;40;False;False;medium;medium
471;14;Vedilith;Favored of Thulsa;script;1;0;0;True;True;True;43;True;True;large;large
472;2;Azure Caiman Thumper;;normal;30;90000;90000;True;True;True;50;True;False;small;
472;4;Gula Deathbringer;;normal;6;10000;10000;True;True;True;50;True;False;medium;medium
472;6;Sihran Mutilator;;normal;8;10000;10000;True;True;True;50;True;False;medium;medium
472;8;Zompori Slave;;normal;30;10000;10000;True;True;True;50;True;False;small;small
472;9;Ebonheart Maligos;;normal;2;10000;10000;True;True;True;50;True;False;medium;medium
472;10;Vicious Dark Imp;;normal;20;10000;10000;True;True;True;50;True;False;small;medium
472;11;Gula Savage;;normal;6;10000;10000;True;True;True;50;True;False;medium;medium
472;12;Armored Azure Caiman;;normal;10;10000;10000;True;True;True;50;True;False;small;
472;13;Bellicose Auric Imp;;normal;10;10000;10000;True;True;True;50;True;False;small;medium
472;17;Brutal Slaver;;normal;12;10000;90000;True;True;True;50;True;False;medium;medium
472;18;Fierce Bone Imp;;normal;20;10000;10000;True;True;True;50;True;False;small;small
472;22;Berylheart;Keeper of the Labyrinth;normal;1;0;0;True;True;True;50;True;True;large;large
472;23;Gulsig;Covetous Fiend;normal;1;0;0;True;True;True;51;True;True;large;large
472;24;Gula Reaver;;normal;1;10000;10000;True;True;True;50;True;False;medium;medium
472;25;Crazed Bone Imp;;normal;80;5000;10000;True;True;True;50;True;False;small;small
472;100;Khuljarak;Voracious Fiend;normal;1;0;0;True;True;True;51;True;True;large;medium
472;207;Brutal Gula;;normal;2;90000;90000;True;True;True;50;True;False;medium;medium
472;1005;Elleon;Valkyon Hero;normal;1;9000000;9000000;True;True;False;50;True;False;medium;medium
472;5002;Drowned Gula;;normal;10;90000;90000;True;True;True;50;True;False;medium;medium
472;19;Varcerbus;Gluttinous Fiend;script;1;0;0;True;True;True;51;True;True;medium;large
472;101;Baracos;Lord of the Labyrinth;script;1;0;0;True;True;True;51;True;True;large;large
472;2000;;;script;1;0;0;True;False;True;21;True;True;large;large
472;2001;;;script;1;0;0;True;False;True;27;True;True;large;large
472;2002;;;script;1;0;0;True;False;True;33;True;True;large;large
472;2003;;;script;1;0;0;True;False;True;39;True;True;large;large
472;2004;;;script;1;0;0;True;False;True;45;True;True;large;large
472;2005;;;script;1;0;0;True;False;True;51;True;True;large;large
472;2006;;;script;1;0;0;True;False;True;56;True;True;large;large
472;2007;;;script;1;0;0;True;False;True;59;True;True;large;large
472;2008;;;script;1;0;0;True;False;True;61;True;True;large;large
472;2009;;;script;1;0;0;True;False;True;63;True;True;large;large
472;2010;;;script;1;0;0;True;False;True;50;True;True;large;large
472;2011;;;script;1;0;0;True;False;True;50;True;True;large;large
472;5000;Valgmore;Master of Varcerbus;script;1;0;0;True;True;True;51;True;True;medium;medium
473;1007;Exit Teleportal;;normal;1;0;0;True;True;False;40;False;False;medium;medium
473;1008;Exit Teleportal;;normal;1;0;0;True;True;False;40;False;False;medium;medium
473;2001;Ksharan Dreadreaper;Blood Legion;normal;3;0;0;True;True;True;58;True;False;medium;medium
473;2002;Slavering Zuulhound;;normal;3;0;0;True;True;True;58;True;False;medium;
473;2003;Ebon Tower Shaman;;normal;14;0;0;True;True;True;58;True;False;medium;medium
473;2004;Ebon Tower Guard;;normal;14;0;0;True;True;True;58;True;False;medium;medium
473;2101;Maceris;Fleshfiend Arachnen;normal;1;0;0;True;True;True;59;True;True;large;large
473;3001;Ksharan Cleaver;Blood Legion;normal;4;0;0;True;True;True;58;True;False;medium;medium
473;3002;Ksharan Sniper;Blood Legion;normal;6;0;0;True;True;True;58;True;False;medium;medium
473;4001;Tower General;;normal;2;0;0;True;True;True;58;True;False;medium;medium
473;4002;General's Escort;;normal;20;0;0;True;True;True;58;True;False;small;small
473;4003;Tower Decurion;;normal;3;0;0;True;True;True;58;True;False;medium;medium
473;4004;Ebon Zombie;;normal;30;0;0;True;True;True;58;True;False;small;small
473;4005;Ksharan Darkweaver;Blood Legion;normal;4;0;0;True;True;True;58;True;False;medium;medium
473;4006;Tower Assassin;;normal;2;0;0;True;True;True;58;True;False;medium;medium
473;4007;Arachnen Painspinner;;normal;1;0;0;True;True;True;58;True;False;medium;medium
473;4008;Anguish Fiend;;normal;1;0;0;True;True;True;58;True;False;medium;medium
473;4101;General Kanmur;Blood Legion;normal;1;0;0;True;True;True;58;True;False;medium;medium
473;4102;Krivalga;Cardinal of Undeath;normal;1;0;0;True;True;True;58;True;False;medium;medium
473;5001;Dark Magister;Blood Legion;normal;2;0;0;True;True;True;58;True;False;medium;medium
